sample_id,name,city,category,judge_tokens,baseline_query,baseline_url,baseline_description,baseline_relevant,baseline_zero_recall,baseline_hallucination,heuristic_query,heuristic_url,heuristic_description,heuristic_relevant,heuristic_zero_recall,heuristic_hallucination
北京-天坛-0052,天坛,北京,历史文化,temple of heaven | 天坛,天坛,https://images.unsplash.com/photo-1584872589930-e99fe5bf4408?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTUlQTQlQTklRTUlOUQlOUJ8ZW58MXwwfHx8MTc3Mzg0NTAzMHww&ixlib=rb-4.1.0&q=80&w=1080,"The Temple of Heaven, Beijing, China.",True,False,False,天坛 北京,https://images.unsplash.com/photo-1620033370499-c85e0122f1fc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHw3fHwlRTUlQTQlQTklRTUlOUQlOUIlMjAlRTUlOEMlOTclRTQlQkElQUN8ZW58MXwwfHx8MTc3Mzg0NTAzNHww&ixlib=rb-4.1.0&q=80&w=1080,北京天坛公园,True,False,False
北京-颐和园-0053,颐和园,北京,历史文化,summer palace | 颐和园,颐和园,https://images.unsplash.com/photo-1669382485231-ef86d9fa986f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTklQTIlOTAlRTUlOTIlOEMlRTUlOUIlQUR8ZW58MXwwfHx8MTc3Mzg4MzM5M3ww&ixlib=rb-4.1.0&q=80&w=1080,北京颐和园,True,False,False,颐和园 北京,https://images.unsplash.com/photo-1620822102340-47c32da50fef?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwyfHwlRTklQTIlOTAlRTUlOTIlOEMlRTUlOUIlQUQlMjAlRTUlOEMlOTclRTQlQkElQUN8ZW58MXwwfHx8MTc3Mzg4MzM5NHww&ixlib=rb-4.1.0&q=80&w=1080,北京颐和园,True,False,False
北京-八达岭长城-0054,八达岭长城,北京,历史文化,great wall | badaling | 长城,八达岭长城,,,False,True,False,Great Wall Beijing China,https://images.unsplash.com/photo-1724076202408-bfa5548a2b1d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHw2fHxHcmVhdCUyMFdhbGwlMjBCZWlqaW5nJTIwQ2hpbmF8ZW58MXwwfHx8MTc3Mzg4MzQwOHww&ixlib=rb-4.1.0&q=80&w=1080,"The Great Wall is a must for a China tour, while Badaling is a must for a Great Wall tour. Badaling Great Wall in Beijing is the best-preserved and most complete section among the various, hence the most popular, even among world leaders.",True,False,False
上海-外滩-0055,外滩,上海,城市风光,the bund | waitan | 外滩,外滩,https://images.unsplash.com/photo-1718427778421-ad719f965738?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTUlQTQlOTYlRTYlQkIlQTl8ZW58MXwwfHx8MTc3Mzg0NTAzNnww&ixlib=rb-4.1.0&q=80&w=1080,a view of a large city with tall buildings,False,False,True,外滩 Shanghai,https://images.unsplash.com/photo-1592311800804-1b72948c1a99?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwyfHwlRTUlQTQlOTYlRTYlQkIlQTklMjBTaGFuZ2hhaXxlbnwxfDB8fHwxNzczODQ2NTM1fDA&ixlib=rb-4.1.0&q=80&w=1080,"The Bund
外滩",True,False,False
上海-东方明珠-0056,东方明珠,上海,城市风光,oriental pearl | 东方明珠,东方明珠,https://images.unsplash.com/photo-1508742066636-3b9fb738ee0e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTQlQjglOUMlRTYlOTYlQjklRTYlOTglOEUlRTclOEYlQTB8ZW58MXwwfHx8MTc3Mzg4MzQxOHww&ixlib=rb-4.1.0&q=80&w=1080,body of water beside city,False,False,True,东方明珠 Shanghai,https://images.unsplash.com/photo-1509189692239-6c2bb03eac8a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxMHx8JUU0JUI4JTlDJUU2JTk2JUI5JUU2JTk4JThFJUU3JThGJUEwJTIwU2hhbmdoYWl8ZW58MXwwfHx8MTc3Mzg4MzQyMXww&ixlib=rb-4.1.0&q=80&w=1080,上海东方明珠,True,False,False
上海-迪士尼乐园-0057,迪士尼乐园,上海,休闲,disney | disneyland | 迪士尼,迪士尼乐园,,,False,True,False,迪士尼乐园 Shanghai China,https://images.unsplash.com/photo-1506660889812-c5ba0c735d91?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHw5fHwlRTglQkYlQUElRTUlQTMlQUIlRTUlQjAlQkMlRTQlQjklOTAlRTUlOUIlQUQlMjBTaGFuZ2hhaSUyMENoaW5hfGVufDF8MHx8fDE3NzM4ODM0Mjh8MA&ixlib=rb-4.1.0&q=80&w=1080,"2017 is Shanghai Big World 100 years
2017是上海大世界建成100周年",False,False,True
广州-广州塔-0058,广州塔,广州,城市风光,canton tower | guangzhou tower | 广州塔,广州塔,https://images.unsplash.com/photo-1530021382214-1fc6e31513d5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTUlQjklQkYlRTUlQjclOUUlRTUlQTElOTR8ZW58MXwwfHx8MTc3Mzg4MzQzMXww&ixlib=rb-4.1.0&q=80&w=1080,Guangzhou Tower,True,False,False,pagoda,https://images.unsplash.com/photo-1528164344705-47542687000d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwyfHxwYWdvZGF8ZW58MXwwfHx8MTc3Mzg4MzQzN3ww&ixlib=rb-4.1.0&q=80&w=1080,Chureito Pagoda,False,False,True
广州-陈家祠-0059,陈家祠,广州,历史文化,chen clan | chen clan academy | 陈家祠,陈家祠,,,False,True,False,陈家祠 Guangzhou,https://images.unsplash.com/photo-1730053344240-d18b816a764d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHw0fHwlRTklOTklODglRTUlQUUlQjYlRTclQTUlQTAlMjBHdWFuZ3pob3V8ZW58MXwwfHx8MTc3Mzg4MzQ0M3ww&ixlib=rb-4.1.0&q=80&w=1080,a hidden gem in Guangzhou 🍃,False,False,True
广州-珠江夜游-0060,珠江夜游,广州,城市风光,pearl river | 珠江,珠江夜游,https://images.unsplash.com/photo-1560951803-8d0d8c876bff?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTclOEYlQTAlRTYlQjElOUYlRTUlQTQlOUMlRTYlQjglQjh8ZW58MXwwfHx8MTc3Mzg4MzQ0N3ww&ixlib=rb-4.1.0&q=80&w=1080,body of water near buildings,False,False,True,珠江夜游 Guangzhou,https://images.unsplash.com/photo-1535391879778-3bae11d29a24?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwyfHwlRTclOEYlQTAlRTYlQjElOUYlRTUlQTQlOUMlRTYlQjglQjglMjBHdWFuZ3pob3V8ZW58MXwwfHx8MTc3Mzg4MzQ1MHww&ixlib=rb-4.1.0&q=80&w=1080,night mood in guangzhou,False,False,True
深圳-世界之窗-0061,世界之窗,深圳,休闲,window of the world | 世界之窗,世界之窗,https://images.unsplash.com/photo-1707813130463-31d492f072ea?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTQlQjglOTYlRTclOTUlOEMlRTQlQjklOEIlRTclQUElOTd8ZW58MXwwfHx8MTc3Mzg4MzQ1M3ww&ixlib=rb-4.1.0&q=80&w=1080,a very large and colorful object with many lights,False,False,True,世界之窗 Shenzhen China landmark,https://images.unsplash.com/photo-1684745339800-c4dcd382da98?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHw3fHwlRTQlQjglOTYlRTclOTUlOEMlRTQlQjklOEIlRTclQUElOTclMjBTaGVuemhlbiUyMENoaW5hJTIwbGFuZG1hcmt8ZW58MXwwfHx8MTc3Mzg4MzQ1OXww&ixlib=rb-4.1.0&q=80&w=1080,"Greener Cities. Li Xiang Park is located in the heart of Nanshan District, Shenzhen, facing Shennan Avenue in the north, Nanshan District Committee Building in the south, Kirin Road in the east, and Sunshine Lijing Building Group in the west, with a total area of 220,000 square meters.",False,False,True
深圳-深圳湾公园-0062,深圳湾公园,深圳,自然风光,shenzhen bay | 深圳湾,深圳湾公园,https://images.unsplash.com/photo-1651932509246-3a1296cae2f0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTYlQjclQjElRTUlOUMlQjMlRTYlQjklQkUlRTUlODUlQUMlRTUlOUIlQUR8ZW58MXwwfHx8MTc3Mzg4MzQ2MHww&ixlib=rb-4.1.0&q=80&w=1080,Birds  in 深圳湾公园,True,False,False,,,,False,True,False
成都-锦里-0063,锦里,成都,历史文化,jinli | 锦里,锦里,,,False,True,False,,,,False,True,False
成都-宽窄巷子-0064,宽窄巷子,成都,历史文化,kuanzhai alley | 宽窄巷子,宽窄巷子,,,False,True,False,,,,False,True,False
成都-成都大熊猫繁育研究基地-0065,成都大熊猫繁育研究基地,成都,自然风光,panda | chengdu research base | 熊猫,成都大熊猫繁育研究基地,,,False,True,False,Chengdu Research Base of Giant Panda Breeding Chengdu China,https://images.unsplash.com/photo-1504713721722-f73b4ccdfe6a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxMHx8Q2hlbmdkdSUyMFJlc2VhcmNoJTIwQmFzZSUyMG9mJTIwR2lhbnQlMjBQYW5kYSUyMEJyZWVkaW5nJTIwQ2hlbmdkdSUyMENoaW5hfGVufDF8MHx8fDE3NzM4NDY1NDZ8MA&ixlib=rb-4.1.0&q=80&w=1080,"A giant panda cub chilling in a tree at the Chengdu Research Base of Giant Panda Breeding. It was such a fun visit, with the cubs running around and playing with each other and the adults gluttonously eating loads of bamboo.",True,False,False
杭州-西湖-0066,西湖,杭州,自然风光,west lake | 西湖,西湖,,,False,True,False,,,,False,True,False
杭州-灵隐寺-0067,灵隐寺,杭州,历史文化,lingyin | lingyin temple | 灵隐寺,灵隐寺,,,False,True,False,,,,False,True,False
南京-夫子庙-0068,夫子庙,南京,历史文化,confucius temple | 夫子庙,夫子庙,,,False,True,False,,,,False,True,False
南京-中山陵-0069,中山陵,南京,历史文化,sun yat-sen mausoleum | 中山陵,中山陵,,,False,True,False,,,,False,True,False
苏州-拙政园-0070,拙政园,苏州,历史文化,humble administrator's garden | 拙政园,拙政园,,,False,True,False,,,,False,True,False
苏州-平江路-0071,平江路,苏州,历史文化,pingjiang road | 平江路,平江路,,,False,True,False,,,,False,True,False
武汉-黄鹤楼-0072,黄鹤楼,武汉,历史文化,yellow crane tower | 黄鹤楼,黄鹤楼,,,False,True,False,,,,False,True,False
武汉-东湖-0073,东湖,武汉,自然风光,east lake | donghu | 东湖,东湖,,,False,True,False,,,,False,True,False
西安-兵马俑-0074,兵马俑,西安,历史文化,terracotta | terracotta army | 兵马俑,兵马俑,,,False,True,False,Terracotta Army,https://images.unsplash.com/photo-1527922891260-918d42a4efc8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHxUZXJyYWNvdHRhJTIwQXJteXxlbnwxfDB8fHwxNzczODQ2NTQwfDA&ixlib=rb-4.1.0&q=80&w=1080,"In today’s world of easy access information and increasingly amazing imagery you can often be left underwhelmed when seeing something in reality, It was a plesant surprise to find the Terracotta Army did not just live up to the hype but thoroughly exceeded it, a truly awe inspiring site that they have only just scratched the surface of  

The scale of the site and in particular what is still under the ground is mind bending",True,False,False
西安-大雁塔-0075,大雁塔,西安,历史文化,giant wild goose pagoda | 大雁塔,大雁塔,,,False,True,False,,,,False,True,False
北京-故宫-0076,故宫,北京,历史文化,forbidden city | palace museum | 故宫 | 紫禁城,故宫,https://images.unsplash.com/photo-1636550230446-7632d97d1e77?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTYlOTUlODUlRTUlQUUlQUJ8ZW58MXwwfHx8MTc3Mzg0NTAyM3ww&ixlib=rb-4.1.0&q=80&w=1080,故宫雪景,True,False,False,故宫 北京,https://images.unsplash.com/photo-1620826502427-9e8faa18d3f0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxMHx8JUU2JTk1JTg1JUU1JUFFJUFCJTIwJUU1JThDJTk3JUU0JUJBJUFDfGVufDF8MHx8fDE3NzM4NDUwMjd8MA&ixlib=rb-4.1.0&q=80&w=1080,北京故宫博物院,True,False,False
北京-天坛-0077,天坛,北京,历史文化,temple of heaven | 天坛,天坛,https://images.unsplash.com/photo-1584872589930-e99fe5bf4408?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTUlQTQlQTklRTUlOUQlOUJ8ZW58MXwwfHx8MTc3Mzg0NTAzMHww&ixlib=rb-4.1.0&q=80&w=1080,"The Temple of Heaven, Beijing, China.",True,False,False,天坛 北京,https://images.unsplash.com/photo-1620033370499-c85e0122f1fc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHw3fHwlRTUlQTQlQTklRTUlOUQlOUIlMjAlRTUlOEMlOTclRTQlQkElQUN8ZW58MXwwfHx8MTc3Mzg0NTAzNHww&ixlib=rb-4.1.0&q=80&w=1080,北京天坛公园,True,False,False
北京-颐和园-0078,颐和园,北京,历史文化,summer palace | 颐和园,颐和园,https://images.unsplash.com/photo-1669382485231-ef86d9fa986f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTklQTIlOTAlRTUlOTIlOEMlRTUlOUIlQUR8ZW58MXwwfHx8MTc3Mzg4MzM5M3ww&ixlib=rb-4.1.0&q=80&w=1080,北京颐和园,True,False,False,颐和园 北京,https://images.unsplash.com/photo-1620822102340-47c32da50fef?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwyfHwlRTklQTIlOTAlRTUlOTIlOEMlRTUlOUIlQUQlMjAlRTUlOEMlOTclRTQlQkElQUN8ZW58MXwwfHx8MTc3Mzg4MzM5NHww&ixlib=rb-4.1.0&q=80&w=1080,北京颐和园,True,False,False
北京-八达岭长城-0079,八达岭长城,北京,历史文化,great wall | badaling | 长城,八达岭长城,,,False,True,False,Great Wall Beijing China,https://images.unsplash.com/photo-1724076202408-bfa5548a2b1d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHw2fHxHcmVhdCUyMFdhbGwlMjBCZWlqaW5nJTIwQ2hpbmF8ZW58MXwwfHx8MTc3Mzg4MzQwOHww&ixlib=rb-4.1.0&q=80&w=1080,"The Great Wall is a must for a China tour, while Badaling is a must for a Great Wall tour. Badaling Great Wall in Beijing is the best-preserved and most complete section among the various, hence the most popular, even among world leaders.",True,False,False
上海-外滩-0080,外滩,上海,城市风光,the bund | waitan | 外滩,外滩,https://images.unsplash.com/photo-1718427778421-ad719f965738?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTUlQTQlOTYlRTYlQkIlQTl8ZW58MXwwfHx8MTc3Mzg0NTAzNnww&ixlib=rb-4.1.0&q=80&w=1080,a view of a large city with tall buildings,False,False,True,外滩 Shanghai,https://images.unsplash.com/photo-1592311800804-1b72948c1a99?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwyfHwlRTUlQTQlOTYlRTYlQkIlQTklMjBTaGFuZ2hhaXxlbnwxfDB8fHwxNzczODQ2NTM1fDA&ixlib=rb-4.1.0&q=80&w=1080,"The Bund
外滩",True,False,False
上海-东方明珠-0081,东方明珠,上海,城市风光,oriental pearl | 东方明珠,东方明珠,https://images.unsplash.com/photo-1508742066636-3b9fb738ee0e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTQlQjglOUMlRTYlOTYlQjklRTYlOTglOEUlRTclOEYlQTB8ZW58MXwwfHx8MTc3Mzg4MzQxOHww&ixlib=rb-4.1.0&q=80&w=1080,body of water beside city,False,False,True,东方明珠 Shanghai,https://images.unsplash.com/photo-1509189692239-6c2bb03eac8a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxMHx8JUU0JUI4JTlDJUU2JTk2JUI5JUU2JTk4JThFJUU3JThGJUEwJTIwU2hhbmdoYWl8ZW58MXwwfHx8MTc3Mzg4MzQyMXww&ixlib=rb-4.1.0&q=80&w=1080,上海东方明珠,True,False,False
上海-迪士尼乐园-0082,迪士尼乐园,上海,休闲,disney | disneyland | 迪士尼,迪士尼乐园,,,False,True,False,迪士尼乐园 Shanghai China,https://images.unsplash.com/photo-1506660889812-c5ba0c735d91?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHw5fHwlRTglQkYlQUElRTUlQTMlQUIlRTUlQjAlQkMlRTQlQjklOTAlRTUlOUIlQUQlMjBTaGFuZ2hhaSUyMENoaW5hfGVufDF8MHx8fDE3NzM4ODM0Mjh8MA&ixlib=rb-4.1.0&q=80&w=1080,"2017 is Shanghai Big World 100 years
2017是上海大世界建成100周年",False,False,True
广州-广州塔-0083,广州塔,广州,城市风光,canton tower | guangzhou tower | 广州塔,广州塔,https://images.unsplash.com/photo-1530021382214-1fc6e31513d5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTUlQjklQkYlRTUlQjclOUUlRTUlQTElOTR8ZW58MXwwfHx8MTc3Mzg4MzQzMXww&ixlib=rb-4.1.0&q=80&w=1080,Guangzhou Tower,True,False,False,pagoda,https://images.unsplash.com/photo-1528164344705-47542687000d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwyfHxwYWdvZGF8ZW58MXwwfHx8MTc3Mzg4MzQzN3ww&ixlib=rb-4.1.0&q=80&w=1080,Chureito Pagoda,False,False,True
广州-陈家祠-0084,陈家祠,广州,历史文化,chen clan | chen clan academy | 陈家祠,陈家祠,,,False,True,False,陈家祠 Guangzhou,https://images.unsplash.com/photo-1730053344240-d18b816a764d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHw0fHwlRTklOTklODglRTUlQUUlQjYlRTclQTUlQTAlMjBHdWFuZ3pob3V8ZW58MXwwfHx8MTc3Mzg4MzQ0M3ww&ixlib=rb-4.1.0&q=80&w=1080,a hidden gem in Guangzhou 🍃,False,False,True
广州-珠江夜游-0085,珠江夜游,广州,城市风光,pearl river | 珠江,珠江夜游,https://images.unsplash.com/photo-1560951803-8d0d8c876bff?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTclOEYlQTAlRTYlQjElOUYlRTUlQTQlOUMlRTYlQjglQjh8ZW58MXwwfHx8MTc3Mzg4MzQ0N3ww&ixlib=rb-4.1.0&q=80&w=1080,body of water near buildings,False,False,True,珠江夜游 Guangzhou,https://images.unsplash.com/photo-1535391879778-3bae11d29a24?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwyfHwlRTclOEYlQTAlRTYlQjElOUYlRTUlQTQlOUMlRTYlQjglQjglMjBHdWFuZ3pob3V8ZW58MXwwfHx8MTc3Mzg4MzQ1MHww&ixlib=rb-4.1.0&q=80&w=1080,night mood in guangzhou,False,False,True
深圳-世界之窗-0086,世界之窗,深圳,休闲,window of the world | 世界之窗,世界之窗,https://images.unsplash.com/photo-1707813130463-31d492f072ea?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTQlQjglOTYlRTclOTUlOEMlRTQlQjklOEIlRTclQUElOTd8ZW58MXwwfHx8MTc3Mzg4MzQ1M3ww&ixlib=rb-4.1.0&q=80&w=1080,a very large and colorful object with many lights,False,False,True,世界之窗 Shenzhen China landmark,https://images.unsplash.com/photo-1684745339800-c4dcd382da98?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHw3fHwlRTQlQjglOTYlRTclOTUlOEMlRTQlQjklOEIlRTclQUElOTclMjBTaGVuemhlbiUyMENoaW5hJTIwbGFuZG1hcmt8ZW58MXwwfHx8MTc3Mzg4MzQ1OXww&ixlib=rb-4.1.0&q=80&w=1080,"Greener Cities. Li Xiang Park is located in the heart of Nanshan District, Shenzhen, facing Shennan Avenue in the north, Nanshan District Committee Building in the south, Kirin Road in the east, and Sunshine Lijing Building Group in the west, with a total area of 220,000 square meters.",False,False,True
深圳-深圳湾公园-0087,深圳湾公园,深圳,自然风光,shenzhen bay | 深圳湾,深圳湾公园,https://images.unsplash.com/photo-1651932509246-3a1296cae2f0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTYlQjclQjElRTUlOUMlQjMlRTYlQjklQkUlRTUlODUlQUMlRTUlOUIlQUR8ZW58MXwwfHx8MTc3Mzg4MzQ2MHww&ixlib=rb-4.1.0&q=80&w=1080,Birds  in 深圳湾公园,True,False,False,,,,False,True,False
成都-锦里-0088,锦里,成都,历史文化,jinli | 锦里,锦里,,,False,True,False,,,,False,True,False
成都-宽窄巷子-0089,宽窄巷子,成都,历史文化,kuanzhai alley | 宽窄巷子,宽窄巷子,,,False,True,False,,,,False,True,False
成都-成都大熊猫繁育研究基地-0090,成都大熊猫繁育研究基地,成都,自然风光,panda | chengdu research base | 熊猫,成都大熊猫繁育研究基地,,,False,True,False,Chengdu Research Base of Giant Panda Breeding Chengdu China,https://images.unsplash.com/photo-1504713721722-f73b4ccdfe6a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxMHx8Q2hlbmdkdSUyMFJlc2VhcmNoJTIwQmFzZSUyMG9mJTIwR2lhbnQlMjBQYW5kYSUyMEJyZWVkaW5nJTIwQ2hlbmdkdSUyMENoaW5hfGVufDF8MHx8fDE3NzM4NDY1NDZ8MA&ixlib=rb-4.1.0&q=80&w=1080,"A giant panda cub chilling in a tree at the Chengdu Research Base of Giant Panda Breeding. It was such a fun visit, with the cubs running around and playing with each other and the adults gluttonously eating loads of bamboo.",True,False,False
杭州-西湖-0091,西湖,杭州,自然风光,west lake | 西湖,西湖,,,False,True,False,,,,False,True,False
杭州-灵隐寺-0092,灵隐寺,杭州,历史文化,lingyin | lingyin temple | 灵隐寺,灵隐寺,,,False,True,False,,,,False,True,False
南京-夫子庙-0093,夫子庙,南京,历史文化,confucius temple | 夫子庙,夫子庙,,,False,True,False,,,,False,True,False
南京-中山陵-0094,中山陵,南京,历史文化,sun yat-sen mausoleum | 中山陵,中山陵,,,False,True,False,,,,False,True,False
苏州-拙政园-0095,拙政园,苏州,历史文化,humble administrator's garden | 拙政园,拙政园,,,False,True,False,,,,False,True,False
苏州-平江路-0096,平江路,苏州,历史文化,pingjiang road | 平江路,平江路,,,False,True,False,,,,False,True,False
武汉-黄鹤楼-0097,黄鹤楼,武汉,历史文化,yellow crane tower | 黄鹤楼,黄鹤楼,,,False,True,False,,,,False,True,False
武汉-东湖-0098,东湖,武汉,自然风光,east lake | donghu | 东湖,东湖,,,False,True,False,,,,False,True,False
西安-兵马俑-0099,兵马俑,西安,历史文化,terracotta | terracotta army | 兵马俑,兵马俑,,,False,True,False,Terracotta Army,https://images.unsplash.com/photo-1527922891260-918d42a4efc8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHxUZXJyYWNvdHRhJTIwQXJteXxlbnwxfDB8fHwxNzczODQ2NTQwfDA&ixlib=rb-4.1.0&q=80&w=1080,"In today’s world of easy access information and increasingly amazing imagery you can often be left underwhelmed when seeing something in reality, It was a plesant surprise to find the Terracotta Army did not just live up to the hype but thoroughly exceeded it, a truly awe inspiring site that they have only just scratched the surface of  

The scale of the site and in particular what is still under the ground is mind bending",True,False,False
西安-大雁塔-0100,大雁塔,西安,历史文化,giant wild goose pagoda | 大雁塔,大雁塔,,,False,True,False,,,,False,True,False
北京-故宫-0101,故宫,北京,历史文化,forbidden city | palace museum | 故宫 | 紫禁城,故宫,https://images.unsplash.com/photo-1636550230446-7632d97d1e77?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTYlOTUlODUlRTUlQUUlQUJ8ZW58MXwwfHx8MTc3Mzg0NTAyM3ww&ixlib=rb-4.1.0&q=80&w=1080,故宫雪景,True,False,False,故宫 北京,https://images.unsplash.com/photo-1620826502427-9e8faa18d3f0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxMHx8JUU2JTk1JTg1JUU1JUFFJUFCJTIwJUU1JThDJTk3JUU0JUJBJUFDfGVufDF8MHx8fDE3NzM4NDUwMjd8MA&ixlib=rb-4.1.0&q=80&w=1080,北京故宫博物院,True,False,False
北京-天坛-0102,天坛,北京,历史文化,temple of heaven | 天坛,天坛,https://images.unsplash.com/photo-1584872589930-e99fe5bf4408?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHwxfHwlRTUlQTQlQTklRTUlOUQlOUJ8ZW58MXwwfHx8MTc3Mzg0NTAzMHww&ixlib=rb-4.1.0&q=80&w=1080,"The Temple of Heaven, Beijing, China.",True,False,False,天坛 北京,https://images.unsplash.com/photo-1620033370499-c85e0122f1fc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NTgxMzd8MHwxfHNlYXJjaHw3fHwlRTUlQTQlQTklRTUlOUQlOUIlMjAlRTUlOEMlOTclRTQlQkElQUN8ZW58MXwwfHx8MTc3Mzg0NTAzNHww&ixlib=rb-4.1.0&q=80&w=1080,北京天坛公园,True,False,False
